"","Business_id","Categories","Text"
"1187",51,127,"place, losing record team, football team, beer selection, food, problem, fans, Superbowl"
"1188",51,127,"wings tonight, Buffalo Blues, city of Buffalo, good food, friends, chicken sandwich, tiny pieces, beer selection, service, Hooters, sauce, blue cheese, ranch, state, wife, bad choice, wing night, Jackson Pollack painting, fries, humanity, board, girls, table, minute intervals, crime, things, clothes, problem, max, celery, waitress, hour, place, times, review, interests, meal, wo"
"1189",51,127,"Mex, staff members, better service, bartender, phone, minutes, past Saturday afternoon, chatting, door, times, friends"
"1190",51,127,"nice happy hour deals, garlic parm wings, Great beer selection, service"
"1191",51,127,"food, NFL Sundays, cheaper wings, teams, Buffalo blues, games, handful of beers, giant Steeler fan, love, relationship, place, little bit, bar, alcohol, fans, atmosphere, thing, price, pockets, visit"
"1192",51,127,"veggie sandwich, new beers, Sundays, menu, wide selection of beers, veggie burger, place, great beers, crowd, disproportional number of Bills, food, decent veggie nachos, grilled cheese sandwich, new sports bar, entr, good selection, Redskins fans, exception, bad mood, customers, things, meat, defining ingredient, eating plain bread, bloody Mary, Fast, Upshot, tap, decent thing, NFL game televised, wait staff, information, e salads, feelings, vegetarians, drink, point of tasteless, mis, bartender, absence, weeks, faces, Steelers fan, barback, team, football, reason, city, tab, range, season"
"1193",51,127,"bar food, quintessential Shadyside bar, good sports bar, doughebag bros, college, fraternity, worst bars, entire city, sub-par, Jersey Shore bimbos, place, thing, subjective review, service, people, guys, sidewalk, scene, game, time"
"1194",51,127,"drinks, bartender, keg, overall experience, recognition, Buffalo Blues, restaurant, tap, drink order, beers, long story, different beer, husband, staff, issue, server, booths, waitress, minutes, decision, service"
"1195",51,127,"wings, nice server, Lauren, jose cuervo, boozy buffalo, smile, frugal self, captain, lemon, honey teriyaki, regular oll Sunday night, OJ, scrap of food, mason jar, garlic parm, gold rush, signature bbq sauce, tanquery, different flavor, good drink, kudos, table, smirnoff orange, variety of sauces, AYCE, splash of Coke, idea, face, manager, advantage, Wednesday, bs"
"1196",51,127,"beer, guy, circles, chair, bartender, paying customer, manager"
"1197",51,127,"craft beers, food, patrons, dollar mystery beers, atmosphere, beer selection, delirium, trivia, wedensday nights, miserable human beings, priced beer, tap, wait staff, pbr"
"1198",51,127,"waitress, pork burger, Saturday, world cup games, food, drinks, bar man, Buffalo Blues yesterday, wonderful beef, sports, customers, gal"
"1199",51,127,"place, food fix, Cajun chicken sandwich, french fries, Seviche, bar, drink, Caipirinha, keeper, Blues"
"1200",51,127,"Garbage burger, burger trend, fat burger, garabge burger, good veggie sandwich, great buffalo chicken sandwich, good hand, cob salad, things, good food, big ribs, football, nice place, GREAT fresh homemade potato chips, crap sticks, hockey game, fries, fair share of tastes, dressing, sprout, BF, Having, best cobb salads, fantastic appitizers, Oscar, cole slaw, American cheese, street, wings person, menu, hace, Hummus, Mmmmmmm, kudos, lovelovelove, genuis, house, Primanti, attenetion, bacon, kill"
"1201",51,127,"experience, sports bar, staff, Wings, quality"
"1202",51,127,"booths, Boozy Buffalo, bar area, atmosphere little, Wings"
"1203",51,127,"place, great service, food, asses, hate, wings, desserts, Wednesdays, fries, Patriots game, Ca, stars, time"
"1204",51,127,"Shadyside, parking, Buffalo Blues, BBQ sauce, Motor Square Gardens, recipes, burger, service, issue, old Hot, place, years"
"1205",51,127,"Friday, kind of gross, half, drafts, wings, Service, Yinzer Fries, coworker, place"
"1206",51,127,"tomato soup, canned soup, half combo of soup, half n, ball n, grilled cheese, bartender, issue, sandwich, quick dinner, grilled chicken sammie, water step, order, food, service, heating, great dip, chain, drink, portion size, stuff, potato chips, Husband, kitchen, consistency, Sit, Despite, result"
"1207",51,127,"finding seats, staff, good prices, awesome bartender, wing night, kickass service, beer, vibes, wings"
"1208",51,127,"Mex, Trivia night, window unit air conditioner, Service, wing night, wings, fame, Pittsburgh, worst, sauces, cold beer, Wednesdays, head, door, place, hell, bridge, kegs, time"
"1209",52,211,"food, price, buffet, decor"
"1210",52,211,"seafood delight, best Chinese takeout place, Pittsburgh, year, run, standard menu, cashew chicken, decor, China Garden, minutes, worth"
"1211",52,211,"buffet, cheese, General Tso, fried potatoes, favorite Chinese foods, excellent price, usual Chinese fare, Atmosphere, stars, friend, backyard pool, soda, time, Mac n, American flare, good food, tons, spice, sour sauce, case, Servers, plates, glasses, waters, hose"
"1212",52,211,"grocery shopping, long night of round, Chines buffets, mandarin oranges, real thing, crab rangoon, n cheese, Chinese buffets, string beans, day, food stuff, lack of fresh fruit, staple, dish, Pittsburgh buffet, world, peanut sauce, place, hangover, mien, star, dan bing, Canned pineapple, dessert table, nearby Trader Joe, sour soup, egg pancakes, comparison, creamed spinach, bad idea, veggie, stomach, favorites, city, trick"
"1213",52,211,"lot, spareribs, buffet, hose-y, pork egg rolls, american food, sour soup, price, ton soup, pot-stickers, Water, reviews, rest, seafood, krab"
"1214",52,211,"Food, hour, pepper steak w, onions, meal, wo, lunch, nice place, hot, nice day, Maine fluoride-free peppermint, small booths, Counter lady, feeling eating Asian, English, language, appetite, breath, Google, large plate, dinner, end, rice, teeth, GameStop, note, customers, people"
"1215",52,211,"crab Rangoon, food, Chinese veggies, fan, sauce, location, wo"
"1216",52,211,"American Chinese food standard, cheap American food, average Chinese buffet, signal, hand, door, non-buffet counter, stomach, place"
"1217",52,211,"Chinese food, joint, saut, chicken, quality meat, Prices, area, resort, ed, sauce, blah, local options, nice place, stars"
"1218",52,211,"basic Americanized Chinese food, Chinese buffets, chicken, crisp, average buffet, quick meal, China Garden, possible exception, egg rolls, vegetables, range"
"1219",52,211,"Chinese  food, years, Amerasian food, Asian food snob, China Garden, Trader Joe, home, pork, soggy texture, crisp, San Francisco, Bay Area, errands, shopping strip, Bakery Square, quick snack, bad place, vegetables, kind of bland"
"1220",52,211,"door, standard Americanized Chinese food, orders, crab rangoons, buffet, meals, big fan, experience, cash, staff, FYI, vegetables taste, spot, sauce, meat, pick, times, craving, outs, ATM, minutes, places, area, overall"
"1221",53,178,"corporation accountable, crimes, way, society"
"1222",53,178,"time, Penn Cir W, employee, real total, item, receipt, drive-, service, McDonalds"
"1223",53,178,"Altar bar, fries"
"1224",53,178,"service, neighborhood McDonald, retired folks, complaint, ATT WiFi, coffee, low reviews, times, restaurant, food, visit, morning"
"1225",53,178,"pittsburgh, luck, minivan, culinary magic, best night, tonight, dining experience, french fried potatoes, world famous cuisine, Thursday evening, vehicle, professional waitstaff, socializing, window, palace of excellence, High class dining, elusive fries, savvy locals, fine delicacies, spa-like service, coming hip neighborhoods, line, deep meditation, location, clientele, Gar"
"1226",53,178,"speaker, miserable bunch of people, different person, window, fast food restaurants, location, heroin operation, drive, paying customer, order, word, total"
"1227",54,415,"good pizza, drunk Pitt students, large pizzas, night, good experiences, Vocelli, place"
"1228",54,415,"mins, friends, election, medium, sauce, pizza"
"1229",54,415,"greasiest pizza, Pittsburgh"
"1230",54,415,"cheese, dough, Provolone sticks, middle, pizza, oven"
"1231",54,415,"ca, pizza, flavor, crust, fridge, wing sauce, order, Buffalo wings, bad night, pepperoni, experience, place, Pittsburgh, weekend, chance"
"1232",54,415,"night, quality, consistentI, things, hoagies, decentThis place, guys, campusfood, comThey, order, time, pizzas, places"
"1233",54,415,"wife, Steak Deluxe hoagie, half, Hoagies"
"1234",54,415,"onion rings, train station, irritating thing, place, cashier, slice of cheese pizza, PM, order, cook wings dry, Sounds, menu, staff, couple of drunken girls, grease, sauce, slices, early hour, things, people, Ahh"
"1235",54,415,"pepperoni pizza, Pizza Parma, quick pizza, lunch meeting, sauce, cheese, late night slice, ca, price, high expectations, Crust, fin, dinner, work, slices, colleague, average, special"
"1236",54,415,"Pizza Parma, pizza joint, Spinach, Buffalo Chicken, Coupons, flappy chicken skin, toppings, Feta, aka, characteristics, Diverse menu, sauces lack depth, pasta dishes, credit cards, Desserts, buy, Greek pies, bread, specialty pizzas, Artichoke, texture, portions, wings, salad"
"1237",54,415,"Great option, food, pizza, selection of toppings"
"1238",54,415,"time, Parma pizza phobia, pizza places, clear memory, inPittsburgh, years"
"1239",54,415,"Popcorn Chicken Salad, order, fried chicken sandwich combo meal, cucumbers, red onions, grape tomatoes, fast food joint, Sounds tasty, ass, time rolls, french fries, cheat day, pizza joint, Iceberg lettuce, equivalent, work, types of cheese, way, diet, body, decision, discomfort, effect, karma"
"1240",54,415,"Good food"
"1241",54,415,"place, topping pizza, hearing radio commercials, minutes, gym, stars, god, herby sauce, blood pressure, times, crust, fries, order, problem, BUBBA, people"
"1242",54,415,"GrubHub, primary reason, BBQ chicken, Pizza Parma, sandwiches, bread, value"
"1243",54,415,"ca, craving pizza, Pittsburgh style grilled chicken salad, Saturday night, large cheese pizza, dependable choice, appetizers, pastas, nice crunch, hoagies"
"1244",54,415,"small bottles of vanilla Coke, Lots of toppings piled, walk, Great friendly service, order, days, cheese"
"1245",54,415,"topping pizza, phone, extra-large, Mad Mex, times of need, large cheese, shopping center, bucks, term, branch, Faithful, order of bread sticks, aid, Saturday nights, food items, guys, Shadyside, freakin cheap, friends, Highland, ca, Monday, price, deal, options"
"1246",54,415,"hungry man special- cheese pizza, sausage pizza, breadsticks, steak, meatball hoagies, favorites, friendly, Service, good- cheesy, liter, delivery"
"1247",54,415,"seafood calzone, tasty soup, chicken noodle soup, great calzones, sour, praise, bite, dough, place, long time, contents, sad experience, complete opposite, boyfriend, open, sip, flu, Eat24, dishwater, cheese, soap, outside"
"1248",54,415,"standard pizza flavor, slice of pepperoni pizza, par, suspicions, crust, grease, couple of pizzas, growlers of hard cider, complaints, time, Papa John, delivery, local establishment, floppiness, purposes, point, napkin, Biting, Vocelli, friends, alcohol, piece, OK, line, fuel, booze, object, way"
"1249",54,415,"terrible pizza, overexpensive pizza, smallest pizza, passable pizza, lot of pizza, best pizza, friendly people of Pizza Parma, terrible cheese taste, decent cheese, small wooden bench, friendly patrons, friendly cashier, store, slices, decent tomato sauce, strange chemical taste, water, mean person, vindictive person, food destroyer, folding chairs, flour, Spak Brothers, home, crust, poofy, little table, mushroom topping, square inches, Reasonable price, trend, fact, bit past midnight, plasticky appearance, half mouthsful, hour, pie, Folks, carpet, hot oven, long day, seating options, costs, eggs, parts, whoaaaaaaa, order, box, total, Fine, diameter, money, mushrooms, things, foods"
"1250",54,415,"family, extra large pizzas, us, pies, delivery man, friends, weekend, pepperonis"
"1251",54,415,"cheese, plain gross, Terrible pizza, crust, plastic, food"
"1252",54,415,"pizza place, Basic quick pizza, veggie, feta cheese, great deal, years, fan"
"1253",54,415,"gyro meat, cucumber sauce, Pizza Parma experience, Saturday night, crisp rounds of pepperoni, large pepperoni, average, actual spit, tzatziki, pie, Delivery, rain, true delight, pita, cheese, surface, flavor, Crust"
"1254",54,415,"supreme pizza, Parma Pizza, frozen pizza, flavor, crust, chocolate cake, place, costs, impressive feat, mistake"
"1255",55,211,"Bi Bim Bop, Chicken Katsu, wonderful people, Korean selections, Pittsburgh, Great atmosphere, reasonable prices, experiences"
"1256",55,211,"honey chicken, Garden Chicken, roasted crispy chicken, fried hot spicy chicken, Chinese Restaurant, spicy fare, green onions, Chinese flank steak, Chinese food, Sour Shrimp, place, tasty fare, Sauteed Shrimp Szechaun Style, private dining room, Pittsburgh restaurants, Broccoli, milder version, home, Jimmy Tsang, parents, way, Hoo-Boy, plainer dishes, inexpensive lunch menu, Sweet, Ching Za Gai, Seafood dishes, Sau La Gi, friend Maryann, tangy vinaigrette sauce, vegetables, authentic eggrolls, fresh bean sprouts, Pea Pods, item, deposit, tastes, basics, book, water, time"
"1257",55,211,"place, words, menu, things, chinatown areas, Korean food, cities, different bar, Kung pao tofu, favorite, inside, decor, stuff, expectations, windows, times"
"1258",55,211,"head chef, restaurants, date kind of place, table service, nice people, cool bars inside, Tsang, Pittsburgh visiting, drink, boyfriend, family, nights, stars, taste, reason, suggestions, years, Chinese food, husband, Korea, woman, dish"
"1259",55,211,"large portion, Wonton Soup, large quantities, chicken breast, Sour soup, Flaming chicken, clear cornstarch chicken base sauce, Chinese Flank steak, flavor, food, place, Hot, Chinese restaurant, generic tea-pot, white, clean service, Egg Rolls, sugar peas, soy style sauce, Cheese wonton, Walking, Jimmy Tsang, American Lipton, baby corn, bamboo, filling, old grease, prices, Hawaii, time, average, slat"
"1260",55,211,"minutes, Listerine, stars, tea pot, decor, price, awful tobacco, cigarette smell, early-bird special, won ton soup, chicken noodle soup, pack of gum, grocery store, Chinese restaurant, Pgh, star review, place, potential, dinner, husband, ash tray, service, food, visit, brush, mouth, score, entree"
"1261",55,211,"tea bags, craving, replacement, early bird special, hand smoke, dish, Cigarettes, tobacco, cabbage, Jimmy, stars"
"1262",55,211,"food, people party, drinks, tea, minutes, dish, night, peeople"
"1263",55,211,"Jajangmyeon, chinese menu, korean menu, typical chinese lunch specials, deco needs, comfort food, natural light, certain time frame, hint of smoke, air, idea, lot, JT, portions, tea, water, grilled calamari, lighting, hour lunch break, restaurant, check, dusting, fusion type of way, craving, minutes, cave, reviews, people, table"
"1264",55,211,"Signage, Phone"
"1265",55,211,"gonna, old time Chinese joints, China Palace, Jummy Tsang, dinner, night, dad"
"1266",56,106,"menu, Tim, cheese plates, nice variety, stuff, Awesome staff"
"1267",56,106,"great bar, great things, great brunch, great deal, tapas menu, fact, bloody mary, soooo delicious, glass, decent selection of happy hour wine specials, mimosa, quality of food, bellini, Veuve Cliquot, choice of alcoholic beverage, truffled potato, smoked salmon appetizer, blood orange martini, appetizers, small plates, entrees, seafood, halibut, chevre croquettes, lot of choices, number of compliments, mayonnaise sauce, signature orecchiette dish, Prices, Casbah benedict, arugula salad, heart attack, Pittsburgh, starter, dinner, different story, Sundays, friends, place, soup, HH, wines, salads, desserts, try, Update, stuff, onion"
"1268",56,106,"nice area opposite, bar area, good place, nice flagship, new favorite area, good sign, good start, homemade pasta, good happy hour special, outdoor dining area, smoked salmon appetizer, opinion, delicious choice, delicious  filling, lamb mac, heavy dish, outside, wine selection, local ingredients, huge fan of smoked salmon, Elysian Fields Lamb, capers, olive tepenade, rich dish, kind of like bacon, informal seating, short rib ravioli, hearty bread, return, big burrito group, wheat, type of bread, contemporary design, pork belly, brisk business, neighbor, toasted ciabatta, shortribs, cream sauce, seating outdoors, sea salt, room temperature butter, interesting ingredients, distance, cheese, omg, al dente, total comfort food, feta, space, cardiologist, chef, medium, crouton, Monday, thing, epitome, heaters, stools, arugula salad, excellent service, chopped egg, official Shadyside, FionaOverall, bottle of conundrum, hand, menus, premium cocktail, fish, guy, chairs, Highland, mashed potatoes, fine entree, restaurants, quality, year, green vegatable, patatoe pancake, drink, line, summer menu, names, dinner selection, tables, hostess, server, richness, night, house, surprise, leftovers, bartenders, waiter, wines, glass, olives, detraction, time"
"1269",56,106,"nice atmosphere, organic-ish, Good food-lovers restaurant, place, alternating menu, fancy, date restaurant, long-winded"
"1270",56,106,"star restaurant, good date restaurant, Pittsburgh, food, lamb, stars, restaurants"
"1271",56,106,"rest, appetizer, pricey brunch, fru-fru, brunch groggy, granola, yummy food, half, cup of coffee, potatoes, hour, yummy fruits, alcoholic bev, Bellini, croissant, fruit salad, dinner, friends birthday, big deal, great pastry basket, complaint, veggies, lot, doggy bag, leisurely meal, house, box, prix-fix, best way, omelette, bites, entree, Casbah, Toasty, wait, time"
"1272",56,106,"herbed goat cheese, cheese selection, milk, number of delicious looking sandwiches, red pepper dressing, cheese tasting, slices of baguette, Service, couple questions, Pleasant Ridge Reserve, opportunity, lunch, advantage, romaine salad, table, lovely soft sheep, apple, Nice work, Cypress Grove, feta, way, truffle fries, waiter"
"1273",56,106,"liquidy, Morton, chain steak places, CMU, expectation, Mango panna cotta, Prefix menu, people, Casbah, Dessert, Big Burrito restaurant, Fillet Mignon - Entree -, tender piece of meat, highlight, Scallops - Appetizer, long day of recruiting, dinner, sorbet, Silicon Valley, experience, consistency, meal, rich"
"1274",56,106,"Mediocre food, brunch, stars, good service, entire dinner, nice atmosphere, previous review, rating, Casbah, money, granola"
"1275",56,106,"place, kind of pasta, calamari, Casbah, pasta dish, seasonal thing, images of genies, ravioli - small, kind of dried, big points, squash ravioli, crab meat, book, good food, great service, idea, argula salad, WOW experience, time, setting, luck, sand dunes, patronizing establishments, ingredients, bat, scallop, locavore, stars, linguine, deelish"
"1276",56,106,"great wine, Casbah, great big burrito restaurant, dining rooms, spectacular food, dinning rooms, drink, heat lamps, wine list, larger group of people, Perfect, hummus, seat, Soba, road, nice place, non-padded patio chairs, upscale bar, Mediterranean fusion, conversation, inside, downstairs, Outside"
"1277",56,106,"food, Pittsburgh restaurant, fish, Casbah, rare trait, meal better, order, mind, restaurants today, cod dish, Decor, date, point, place, quality, money, tire, Service, return"
"1278",56,106,"items, wine list, parties, celebrations, menu, happy hour specials, kinds, wait staff, Food"
"1279",56,106,"food, dessert, prices, restaurant Mediterranean, babah ganoush, kind, final eyebrow raising component, sarcastic tone, cheese course, reasonable relative, scallops, wine list, great time, disappointment, bill"
"1280",56,106,"pancetta, arugula salad, small diced potatoes, semi outdoor area, fantastic orrechete, semi outdoor seating area, fairly fancy place, cranberries, best pork  chops, best pork chops, effort, reasonable brunch, inexpensive place, obnoxious of fellow diners, Casbah, small slice of orange, head chefs, disdain, chicken, years, lovely cream sauce, wonderful meals, sounds of loud children, bit of acid, general character, menu, double cut, kids, Sundays, cuts, fat, pasta, juice, sp, dinner, complaint, decade, mammals, plus, winter, wife"
"1281",56,106,"blue cheese, goat cheese, usual brunch regulars, Amazing brunch, appetizer list, outside, mild dry sheeps milk cheese, choice of alcoholic brunch beverage, Salmon Eggs Benedict, great suggestions, lamb dishes, fixed menu, great food, fish, friend, prix-fixe menu, restaurant service, home fries, couple of, nice middle ground, mushroom soup, Casbah, past Sunday, fruit plate, omelets, bloody mary, tall waiter, professional servers, appetizers list, truffle omelet, incredible price, Pittsburgh, truffle oil, inside, french baguette slices, options, huge waffles, best experiences, soft brie, things, polenta, complaint, favorite, entrees, table, dinner"
"1282",56,106,"salad, delicious bread, hummus, decor, food, best pork, Great service, Pittsburgh, notch"
"1283",56,106,"delicious risotto, coffee creme brulee, best friend, nice restaurant, nice atmosphere, Happy Birthday, nice touch, free birthday entrees, rim, short rib ravioli, blueberry schnapps flavor, big glasses of sangria, coupons, small handful, Soba, scallions, peas, morels, candles, total bill, waitress, dessert, kind, things, brunch, dinner today, award, sauce, patio"
"1284",56,106,"favorite restaurants, super cute hood, favorite words, super fantastic wine list, super freshy fresh ingredients, atmosphere, small group place, appetizer, British colleagues, Burrito restaurant, taxonomy quip, mind, great date, dear friend, crystal clear memory, time, grand ol, result, sum, liking, ru-gu, best, entree, dessert, country, cioppino, lots of boozing, whirl, service, salad, Mediterranean, arugula, sugar, Gotta, food, Fun, kids, ca"
"1285",56,106,"special occasion brunch, berries, baguette slices, honey butter, biscuit, scone, waffle, pieces of bacon, whipped cream, Open Table, Reservations available, cheese, fruit, muffin, Excellent place, bread basket, mimosa"
"1286",56,106,"Casbah, shitake mushrooms, interesting fresh food, wonderful mac, cheese, dining companion, braised lamb, best fresh local ingredients, Pgh, time favorite restaurants, Sunday brunch, corn risotto, lunch, heirloom tomato salad, Today, years"
"1287",56,106,"brunch dish, Excellent excellent brunch spot, smoked salmon, braised lamb shoulder, poached eggs, super rich, eggs benedict, apple cider soup, star restaurant, entree, prixe fixe brunch option, wonders, butternut squash, seats, star review, choice, restaurants, Point Brugge, grilled  sourdough, complimentary pastry basket consisting of super moist mini-muffins, companion, wild mushroom omelet, braising, portions, Casbah, dinner, beautiful fried potato cake, table, ambiance, scones, Coca Cafe, capers of course, spinach, honey butter, tougher cuts, drizzle of aioli, spicy ketchup, minced red onion, outside, glass of fresh orange juice, tender, buttery biscuits, lunch, twist, quality, extra yolk, meats, waitress, home fries, appetizer, pretty complex flavor, half hour, people, favorite meal, house, bread, food, Service, mimosa, saltiness, reservations, piece, bit, sauce, times"
"1288",56,106,"good food, polenta, free-entree birthday voucher, Burrito, pumpkin cake, good chevre-stuffed olives, lamb, toffee, pair of graduate students, small plate, favorite, local martini, server, recommendations, short rib ravioli, dessert, drinks, blissful discovery, ice cream, restaurant, cocktails, offer, mailing list, sourced ingredients, celebratory meal, Shadyside, pleasure, advance, reviews, brunch"
"1289",56,106,"Casbah, meal, tuna tartare, nice restaurant, reviews, waiter, wine, friend, short rib ravioli, creme fraiche, risotto, oyster mushrooms, fennel salad, dark interior, bit odd, chance, seasoning, Yelp, dinner, hill, menu, sauce, brunch"
"1290",56,106,"cooked scallop, little bistro, little bit of toothiness, Duck Entr, braised lamb dish, Sumac scallop Appetizer, grain, mad mex, eggplant, place, nice caramelized sear, tsp, baba ghanoush, Big Burrito group, quince jus, Pasta entr, wines, dining companion, combination, time bad experience, food vs, dinner, drinks, meals, butter, example, selections, Risotto -, devoid of flavor, attention, money, addition of cream, juicy center, spinach, item, chain, tartness, faro, thing, restaurant, times"
"1291",56,106,"wife, Casbah, Red Pepper Hummus, butternut squash risotto, pasta dish, big fan, butternut squash ravioli, kale, grilled flat bread, honest opinion, Big Burrito restaurants, bottle of red wine, different dips, pork chop, French Malbec, dessert sort of disappointed, fancy chipwich, sage aioli, excellent flavor, espresso ice cream, creme brulee, Umi, Mad Mex, Humus, sausage, fan of garlic, server, Baba Ganoush, ricotta, overall, sides, tip, recent trip, cookies, bill, tender, best, favorite, entrees, meals, desserts"
"1292",56,106,"charity dinner, cream cheese ice cream, favorite thing, private dinner, best restaurant, great wine, fundraising dinner, favorite restaurants, cornbread cake, fantastic food, Excellent atmosphere, excellent balance, wine flights, open year round, stuffed pork loin, best things, Short rib ravioli, evening, heat lamps, regular menu items, wild mushroom risotto, summer sangria, bad dish, area, quality, tent, sweetness, dreaming, dessert, profits, belief, Pittsburgh, drinks, blueberry compote, favorites, Revision, patio, course meal, Casbah, world, month, blue berries, morning, proceeds, expectations, scallops, life, money"
"1293",56,106,"vibrant restaurant, structured dish, Shadyside district, perfect dish, Pittsburgh, restaurant group, flavored beef rib, simple ingredients, Casbah, willing dinner mates, butternut squash risotto, pork chop, excellent combination of tender, courtesy, short rib ravioli, little hit, establishment, caliber, Double cut, menu changes, mainstays available, Service, ricotta cavatelli, dishes, Braised kale, evenings, toothy pasta, absolute winner, large group, trip"
"1294",56,106,"interior, tomato omelet, smoked salmon, Bloody Mary, choice of drink, Sisters, mesclun greens, try, visit, jumbo lump crab, brunch, basket of yummie bread, mini muffins, tasty meal, relaxing, inside table, truffled potato cake, drinks, BJ, huge tent, dining area, NY strip steak, Casbah, Bellini, entrees, tables, appetizers"
"1295",56,106,"Casbah, wine choice, wine list, patio, fact, creative food, size bottle, bottle of Gruet Blanc Du Noirs, reservation, question, quality service, beverage inquiry, original ambiance, commentary, sub-par, value, melted beverage winter night, busts, botox implant, terms of knowing, special-occasion dinner, disturbing discovery, Avenue B, fine service, upscale dining, kitchen left unanswered, dim place, ladies room, terrible bathroom wallpaper borders, high prices, tables, sparkling sensation, meal, tastes, cheapest option, retail price, minor disappointment, Space-Ray heater, honesty, pass, experience, restaurant menu, feeling of devastating violation, interesting flavor pairings, tip, things, job, people, bread, Pittsburgh, primary server, host, markup, shit, time, Spirits store, descriptions, moment, Update, inside, gal, math, qualities, bubbly"
"1296",56,106,"excellent service, Great selection of fresh seafood, salmon, Casbah, special event, date, girlfriend, wine list, dining area, great experience, Charming, knowledgeable staff, Shadyside"
"1297",56,106,"ravioli, Casbah, seared tuna, milk gnudi, boyfriend, prices, sheep, fans, seared rare tuna, braised kale, dessert wines, butternut squash risotto, garlic cream, pork chop, textures, Big Burrito restaurants, small glass of wine, heated patio, flavors, year splurges, ages, enormous portion, bit, gluten allergy, experience, Soba, birthday, March, food, sage jus, best treatment, server, level, pasta, home, entree, heaters, doors, menu, things, dish"
"1298",56,106,"crab omelette, cinnamon polenta, oatmeal, great brunch, nice place, overhang of plants, Brunch prix fixed meal, credit, nice cool environment, fresh fruit, potato fingerlings, father, best friend, mimosas, cranberries, waitress, courses, main dish, great time, vines, almonds, potatoes, Sunday, breakfast"
"1299",56,106,"minutes, crispy bread, Maccheretto pasta, watery pasta, Orecchiette Pasta, tubetti pasta, time Amanda, airy white bread, bread crumbs, goat cheese, watery cheese, grilled chicken, Casbah, salty cheese, Amanda L, meal Amanda, menu entailing bread pudding, reality Amanda, different ancillary server, Grilled Vegetables, main courses, worst server, course Gusto lunch, al dente little ears of pasta, myriad bread options, tip, dried cranberries, sweet, white beans, sun-dried tomatoes, sister, mother, course meal, bill, bargain Piccola Gusto Menu, crispy onion strings, water glasses, milk butter - decent, chickpea hummus, pepper bacon, mild cream, hostess, Riverview, consistency, Big Burrito Group, carrot cake, Northern African influences, couple questions, sage cream, rapini pesto, salad-fresh greens, al fresco, baguette, combo - Jumbo Lump Crab, wild mushrooms, portion size, brief hello, menus, paesano bun, mascarpone, eggplant, arugula, lange of craisins, avocado, portobello, zucchini, radish sprouts, bite, excuses, Manager, sandwich, Pecorino-Romano, Pittsburgh Magazine, similar vegetable textures, fine dining establishment, dirty plates, decent Macaroni, moment, salted cow, hefty crust, experience, cheddar, young woman, taste, things, fontina, panna cotta, orders, light, staff member, mix of Mediterranean, savory m, Lamb, crown jewel, pleasant vinaigrette, years, Gayot, apology, Beginning, credit card, nice match, spice, failure, walnuts, restroom, carte, dessert, mains, Orcchiette, point, drinks, Moving, seat, issue"
"1300",56,106,"fish, floors, Casbah, special occasion, exact dish, outdoor seating, basement, atmosphere, January"
"1301",56,106,"Casbah, good service, little food, good wine selection, Middle Eastern menu, food suppliers, olive oil-based stuff, stuff chefs, appetizers, wine flight, complimentary bread, friendly hostess, vibe, cool atmosphere, local farms, Pittsburgh, finest restaurants, summer, patio, high price, credit, knowledgeable server, best things, negative things, ingredients, salad, soups, months, time"
"1302",56,106,"food, beer selection, average, Casbah, special occasion, atmosphere"
"1303",56,106,"cream cheese ice cream, goat cheese omelet, Casbah, sweet corn fondue appetizer, choice, several things, grad student, macerated fresh peaches, definite highlight, regular basis, risotto, special occasions, cup of soup, menu, mind, bookends, meal, air-conditioned interior, vinaigrette, hot Saturday, outdoor seating, lunch special, mesclun salad, reasonably-priced way, Dessert, semolina cake, prices, fried shallot slices, chanterelle mushroom, server, future, pasta, cheesecake flavored, entrees, middle portion, courses, sandwich, flavors, option"
"1304",56,106,"Happy birthday, pasta entree, bread, white beans, pasta comment, birthday coupon, visit, big-calorie pasta dishes, friend, unusual statement, Big Burrito, professional service, weather, waiter, sun-dried tomato, restaurants, patio, half star, touch, fontina, bodies, weird things, plates, gestures, dessert menu, particular server, license photo, twentysomething women, mailing list, free entree coupon, little cool, short hair, pesto, al dente, time, entrees, walnuts, people, maccheretto, food, Checking, meal, norm, orders, ID, breath, Casbah, choice, compliment"
"1305",56,106,"little trouble, orecchiette, Friday evening, roasted garlic cream appetizer, Casbah, formal gathering, Mad Mex, menu, complaints, cocktail orders, apple icewine, port flight, wine list, Burrito restaurant, date night, late August, covered patio, bartender, reservation, deserts, server, food, table, service, drinks"
"1306",56,106,"Nice menu, nice atmosphere, NYC prices"
"1307",56,106,"lackluster cheese, appetizer, atmosphere, kind service, bloody mary, bacon, potato fingerlings, brunch, Sunday, brioche french toast, main plate, flavorful cheeses, mimosa, fruit"
"1308",56,106,"great food, great service, great atmosphere, great wine list, food - crab, pumpkin risotto, casbah, scallop pasta, group, rare tuna, menu changes"
